time/total_timesteps,custom/cycle,rollout/ep_rew_mean,time/iterations,custom/pamdp_timestep,custom/seed,time/time_elapsed,custom/agent_name,time/fps,custom/agent_type,custom/env,rollout/ep_len_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/loss
434176,211,-3.9961086300000006,1,866304,1,4,"PPO-PPO",495,"continuous","Goal-v0",1.16,-2.112719586491585,0.4136410355567932,2110,0.03146782,0.5031046271324158,0.007101828075246885,0.0003,0.2,155.764994430542,0.254296875,24.95265769958496
436224,212,-4.58180212,1,870400,1,4,"PPO-PPO",460,"continuous","Goal-v0",1.14,-2.0998355194926264,0.4741758108139038,2120,0.029380906,0.5035417675971985,0.003232185355591355,0.0003,0.2,148.41443752646447,0.204931640625,57.435150146484375
438272,213,-4.90803716,1,874496,1,4,"PPO-PPO",483,"continuous","Goal-v0",1.17,-2.110768508911133,0.3806415796279907,2130,0.03309865,0.5052397847175598,0.005964292137650773,0.0003,0.2,155.51347177624703,0.2611328125,53.600528717041016
440320,214,-3.6206458,1,878592,1,3,"PPO-PPO",516,"continuous","Goal-v0",1.16,-2.103465896844864,0.47024405002593994,2140,0.020715035,0.5017415285110474,0.001993888147990219,0.0003,0.2,138.43135394454004,0.253759765625,26.624298095703125
442368,215,-5.692899799999999,1,882688,1,4,"PPO-PPO",491,"continuous","Goal-v0",1.24,-2.0951772063970564,0.46097755432128906,2150,0.027680758,0.5035898685455322,-0.0002548201315221377,0.0003,0.2,170.93626775741578,0.22568359375,101.06639862060547
444416,216,-1.9727920499999998,1,886784,1,4,"PPO-PPO",490,"continuous","Goal-v0",1.21,-2.084093958884478,0.4384347200393677,2160,0.021564597,0.5018129944801331,0.006262583110583364,0.0003,0.2,153.28712360858918,0.235693359375,130.4359893798828
446464,217,-4.37824525,1,890880,1,4,"PPO-PPO",497,"continuous","Goal-v0",1.14,-2.07486872151494,0.4365522265434265,2170,0.01541067,0.5013203024864197,0.0010536774425418116,0.0003,0.2,157.0448391199112,0.216162109375,111.7972183227539
448512,218,-5.0711236,1,894976,1,4,"PPO-PPO",496,"continuous","Goal-v0",1.18,-2.0637745916843415,0.41797178983688354,2180,0.017701097,0.4988669157028198,0.0025167678504658397,0.0003,0.2,154.11370737552642,0.198974609375,113.91455078125
450560,219,-4.0560772499999995,1,899072,1,4,"PPO-PPO",491,"continuous","Goal-v0",1.19,-2.0343267410993575,0.3991526961326599,2190,0.025016412,0.4946838617324829,0.0034534160295152105,0.0003,0.2,166.1266885995865,0.2322265625,97.16242218017578
452608,220,-6.442170470000001,1,903168,1,4,"PPO-PPO",511,"continuous","Goal-v0",1.11,-2.006802223622799,0.46509748697280884,2200,0.020490149,0.49019771814346313,0.008533896119479323,0.0003,0.2,139.3684754371643,0.231591796875,73.91094970703125
454656,221,-2.17163619,1,907264,1,4,"PPO-PPO",493,"continuous","Goal-v0",1.19,-1.991256707906723,0.3973516821861267,2210,0.026223864,0.4886159896850586,0.0030632229478214867,0.0003,0.2,148.8590657532215,0.21279296875,64.1095199584961
456704,222,-2.31125918,1,911360,1,4,"PPO-PPO",477,"continuous","Goal-v0",1.19,-1.9835481397807597,0.4330870509147644,2220,0.015190193,0.4849318563938141,0.004843001013068715,0.0003,0.2,176.46152837276458,0.206591796875,52.80339813232422
458752,223,-6.168857890000001,1,915456,1,4,"PPO-PPO",485,"continuous","Goal-v0",1.12,-1.9553437255322934,0.4147142171859741,2230,0.015815577,0.48050257563591003,0.005738242776715197,0.0003,0.2,170.0398102402687,0.216845703125,70.8725357055664
460800,224,-4.14277413,1,919552,1,4,"PPO-PPO",498,"continuous","Goal-v0",1.13,-1.9720380242913962,0.44265586137771606,2240,0.041328035,0.48763787746429443,0.004178241657064064,0.0003,0.2,134.8230539023876,0.283642578125,52.0560188293457
462848,225,-4.35538932,1,923648,1,4,"PPO-PPO",486,"continuous","Goal-v0",1.16,-1.9880153816193342,0.41843801736831665,2250,0.025049213,0.48757681250572205,0.007007093798893038,0.0003,0.2,145.75041773319245,0.22216796875,45.1336784362793
464896,226,-1.4137731699999998,1,927744,1,4,"PPO-PPO",471,"continuous","Goal-v0",1.17,-1.9917891204357148,0.417752206325531,2260,0.020094344,0.4908701181411743,0.0018460323197359684,0.0003,0.2,159.5753149807453,0.235400390625,32.403045654296875
466944,227,-1.90797929,1,931840,1,4,"PPO-PPO",475,"continuous","Goal-v0",1.2,-1.9804206036031247,0.43668293952941895,2270,0.02043844,0.4862474203109741,-0.001613876873307163,0.0003,0.2,167.00159668922424,0.2076171875,83.2906494140625
468992,228,-5.05712703,1,935936,1,4,"PPO-PPO",483,"continuous","Goal-v0",1.16,-1.9581136267632246,0.4481237530708313,2280,0.020064022,0.4840301275253296,0.0012033132370561361,0.0003,0.2,157.58258347511293,0.200244140625,60.64189147949219
471040,229,-4.335209860000001,1,940032,1,4,"PPO-PPO",481,"continuous","Goal-v0",1.15,-1.9271433945745229,0.35522663593292236,2290,0.09264691,0.48173198103904724,0.0074004552512633385,0.0003,0.2,124.38777703046799,0.278564453125,22.51215171813965
473088,230,-2.24217293,1,944128,1,4,"PPO-PPO",490,"continuous","Goal-v0",1.21,-1.900411134213209,0.42462337017059326,2300,0.018318482,0.47894996404647827,0.0050613786959729625,0.0003,0.2,165.7281186401844,0.209619140625,100.23258972167969
475136,231,-2.3074884699999996,1,948224,1,4,"PPO-PPO",488,"continuous","Goal-v0",1.18,-1.8906630463898182,0.4407152533531189,2310,0.026886072,0.4788302779197693,0.005633767429389991,0.0003,0.2,175.9928252875805,0.252001953125,48.28843307495117
477184,232,-3.921860369999999,1,952320,1,4,"PPO-PPO",468,"continuous","Goal-v0",1.23,-1.892288862913847,0.44285738468170166,2320,0.04107383,0.47777459025382996,0.0012256001136847772,0.0003,0.2,159.886645758152,0.227099609375,69.43854522705078
479232,233,-4.52464292,1,956416,1,4,"PPO-PPO",501,"continuous","Goal-v0",1.16,-1.8684302542358637,0.43853455781936646,2330,0.013000362,0.4736664891242981,-0.0007305964216357097,0.0003,0.2,164.63199025392532,0.196630859375,60.27993392944336
481280,234,-5.02642706,1,960512,1,4,"PPO-PPO",484,"continuous","Goal-v0",1.16,-1.8294194132089614,0.44208693504333496,2340,0.054166287,0.4704817831516266,0.003998737167785293,0.0003,0.2,141.1080769777298,0.2400390625,77.09272766113281
483328,235,-2.0830353699999997,1,964608,1,4,"PPO-PPO",495,"continuous","Goal-v0",1.16,-1.7994384959340095,0.39156413078308105,2350,0.066057995,0.46870601177215576,0.0017778319714125245,0.0003,0.2,162.43985468149185,0.249658203125,55.50178146362305
485376,236,-6.46880856,1,968704,1,4,"PPO-PPO",476,"continuous","Goal-v0",1.12,-1.7807897690683603,0.4585787057876587,2360,0.020239398,0.4665379822254181,0.0033883952361065893,0.0003,0.2,150.0206016778946,0.215087890625,43.23558044433594
487424,237,-4.8684766999999995,1,972800,1,4,"PPO-PPO",467,"continuous","Goal-v0",1.17,-1.7674478311091661,0.475117027759552,2370,0.016050512,0.4663831293582916,0.005934341391548514,0.0003,0.2,151.08871073722838,0.230908203125,63.722137451171875
489472,238,-3.7662452299999996,1,976896,1,4,"PPO-PPO",467,"continuous","Goal-v0",1.17,-1.7401289407163858,0.44613760709762573,2380,0.016693812,0.4603644013404846,0.0029371613927651197,0.0003,0.2,163.49672491550444,0.245361328125,71.85521697998047
491520,239,-5.76048994,1,980992,1,4,"PPO-PPO",466,"continuous","Goal-v0",1.19,-1.728083998709917,0.49046218395233154,2390,0.04418215,0.45896556973457336,0.005087361596815753,0.0003,0.2,142.97132583856583,0.27890625,69.29170989990234
493568,240,-3.3094151899999997,1,985088,1,4,"PPO-PPO",477,"continuous","Goal-v0",1.21,-1.7220064874738454,0.42220163345336914,2400,0.01423105,0.45763400197029114,0.005028020076861139,0.0003,0.2,157.69302703738214,0.217578125,64.79448699951172
495616,241,-4.20404398,1,989184,1,5,"PPO-PPO",387,"continuous","Goal-v0",1.18,-1.7061594400554896,0.428286612033844,2410,0.024303097,0.4561493396759033,0.0009444490358873736,0.0003,0.2,149.894799220562,0.223974609375,94.7090835571289
497664,242,-2.22474636,1,993280,1,4,"PPO-PPO",467,"continuous","Goal-v0",1.24,-1.6810054562985897,0.4179080128669739,2420,0.023657082,0.4519854187965393,0.0040264736511744555,0.0003,0.2,172.32822123765945,0.23828125,83.28441619873047
499712,243,-4.36819226,1,997376,1,5,"PPO-PPO",351,"continuous","Goal-v0",1.18,-1.661193573847413,0.4524616003036499,2430,0.020470567,0.4498903751373291,0.0008073343095020391,0.0003,0.2,151.4738401412964,0.2134765625,131.95504760742188
